hostelid,name,type,address1,address2,tel,homepage,checktime,petinfo,placeinfo,rating,review,theme,themenum,firstimage,latitude,longitude
722,더들집 오름,민박,제주 제주시 구좌읍 동복로1길 23-3 1층,동복리 1607,0507-1335-9679,https://www.instagram.com/durdlezip,입실 15:30 퇴실 10:30,,,0.0,11,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230408_261%2F1680912490246ooGSJ_JPEG%2FKakaoTalk_Photo_2023-04-08-08-48-45_003.jpeg,33.5543995854645,126.712909981944
723,더들집 빌레,민박,제주 제주시 구좌읍 동복로1길 23-3 제2동,동복리 1607,010-3007-8256,https://www.instagram.com/durdlezip,입실 15:30 퇴실 10:30,,,0.0,46,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230523_11%2F1684775341216nrehT_JPEG%2FKakaoTalk_Photo_2023-05-23-02-02-06_001.jpeg,33.5543995854645,126.712909981944
724,제주위너 펜션,펜션,제주 제주시 한림읍 한림로 354,협재리 1740-2,미제공,미제공,미제공,,,4.91,287,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191220_233%2F15768226372635qQyK_JPEG%2Flwy5GARx4VZxYtrhn4506w5S.jpg,33.3947968914589,126.241590042824
725,살롱 드 탱자,민박,제주 제주시 구좌읍 세화11길 12,세화리 22,010-8338-8121,http://salondetangza.modoo.at/,입실 16:00 퇴실 11:00,,,4.46,240,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180403_59%2F1522734220579g1umG_JPEG%2FAir_1.jpeg,33.5219629527251,126.861100063482
726,무릉리 그 집,민박,제주 서귀포시 대정읍 서삼중로 96-10,무릉리 2807-1,0507-1393-6703,미제공,미제공,,,0.0,8,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230426_4%2F1682501239611EGS3P_JPEG%2FDSA07236.jpg,33.2720188399408,126.202374981615
727,담하,민박,제주 제주시 한경면 두모7길 17,두모리 2705,0507-1336-2705,http://www.instagram.com/damha_in_jeju,미제공,,,0.0,80,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_223%2F1657268203557lxXQo_JPEG%2FKakaoTalk_20220708_171441720_02.jpg,33.3544773236318,126.183960979865
728,더원펜션,민박,제주 제주시 번영로 663,회천동 1805,0507-1337-2417,http://www.더원.kr,미제공,,,0.0,43,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220825_95%2F1661428526346mKG1z_JPEG%2F2.JPG,33.4845349729064,126.611050197905
729,스테이리네,민박,제주 서귀포시 남원읍 태위로852번길 7 1층,태흥리 1342-1,010-9512-7912,https://blog.naver.com/tansy165,미제공,,,0.0,30,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230911_5%2F1694397254908dfVYE_JPEG%2Ftemp_file.jpg,33.2834375641986,126.737581433074
730,[달작 민박] 동화같은 감성민박,민박,제주 제주시 애월읍 애월원당길 42-22,애월리 1326,0507-1319-7673,https://blog.naver.com/insha666,미제공,,,4.92,113,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210326_231%2F16167407458574XuQJ_JPEG%2F20200620_160717.jpg,33.4573960074341,126.318599046843
731,반가워 제주,민박,제주 제주시 애월읍 무수천길 52 1층,광령리 1499-3,010-8770-2072,https://www.airbnb.co.kr/rooms/762868393871544084,미제공,,,0.0,43,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230110_198%2F16733311108499n9Lx_JPEG%2Fimage.jpg,33.4638899904884,126.445849834562
732,하도 생각나,민박,제주 제주시 구좌읍 하도서길 22-6 하도 생각나,하도리 2122,0507-1327-1853,https://blog.naver.com/remember_hado,미제공,,,0.0,101,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200812_38%2F1597203206901Dm4Ju_JPEG%2FQu5BVBvYhl9LJaAq6DJJhj07.jpg,33.5224261821613,126.881855379593
733,제주라임펜션,민박,제주 제주시 도두봉6길 29,도두일동 1702-6,064-743-5997,http://limeps.kr/,입실 15:00 퇴실 11:00,,,4.78,279,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220811_277%2F16602106102233N6Ve_JPEG%2F1.jpg,33.5067578935528,126.472176650173
734,수평선 스테이,민박,제주 제주시 우도면 우도해안길 388,연평리 2369,010-5298-2989,https://www.instagram.com/horizon.udo,미제공,,,4.91,86,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230916_245%2F1694850642296uSxbA_PNG%2Fimage.png,33.5123007018121,126.94480461887
735,신흥부부,민박,제주 제주시 조천읍 신흥로1길 52 신흥부부,신흥리 536,0507-1436-2120,https://blog.naver.com/qazxc2001,미제공,,,0.0,35,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_110%2F1648789514461nxHuj_JPEG%2FKakaoTalk_20220302_145232338.jpg,35.0154039137211,127.258062664085
736,일로펜션,민박,제주 서귀포시 남원읍 신례로 309-7 일로펜션,신례리 1060-1,0507-1376-2922,http://www.ilo.jeju.kr/,입실 15:00 퇴실 11:00,,,0.0,53,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230831_10%2F1693484798053TBsPi_JPEG%2F14306.jpg,33.2895644526848,126.626619179323
737,돌랑채,민박,제주 제주시 애월읍 애납로 30,애월리 1043-3,0507-1482-2110,https://www.instagram.com/dolrang.stay,미제공,,,0.0,21,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221222_113%2F1671715453852nAjwL_JPEG%2FKakaoTalk_20221222_221944903_06.jpg,33.4512777610974,126.326753193947
738,한동리브로콜리,민박,제주 제주시 구좌읍 한동로 24,한동리 1130-3,010-9094-0801,https://blog.naver.com/971394,미제공,,,4.98,249,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181120_29%2F15427011841682t3Fr_JPEG%2FabbA5gUv7x8A_JWSKjUuDO4G.jpg,33.537847475106,126.824308209159
739,함덕다몰펜션,민박,제주 제주시 조천읍 함덕27길 32-8 다몰펜션,함덕리 272-25,010-3599-1369,http://damol.co.kr,미제공,,,4.57,136,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170824_56%2F1503542168967IcjAU_JPEG%2FP4wqq3C2pYicesXJQ6eBaJYU.JPG.jpg,33.5423922289889,126.672531289443
740,우도닻,민박,제주 제주시 우도면 우목길 72 2층,연평리 2213-1,0507-1316-5720,미제공,입실 16:00 퇴실 11:00,,,0.0,48,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230827_271%2F1693118327520rryeM_JPEG%2Ftemp_1693118171877.1241504859.jpeg,33.5094799684628,126.94755028375
741,고등어민박 구좌 세화 감성숙소,펜션,제주 제주시 구좌읍 해맞이해안로 1026 2층,한동리 1338-8,010-4342-6364,https://blog.naver.com/leehaein77,입실 16:00 퇴실 10:30,,,0.0,86,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230907_83%2F1694088871403Kn86o_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFDSC02809_%25BA%25B9%25BB%25E7.jpg,33.5408319537816,126.830791147133
742,스테이 빌레,민박,제주 제주시 구좌읍 한동로3길 46,한동리 885-4,010-7749-0346,http://booking.naver.com/booking/3/bizes/761876,미제공,,,0.0,20,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230203_210%2F16753578509775N8Uw_JPEG%2F6F03C206-6B82-4E9A-9231-422DD632B254.jpeg,33.5326003528361,126.828355625873
743,동춘스테이,민박,제주 제주시 구좌읍 김녕로2길 15,김녕리 3477,010-3470-5529,https://blog.naver.com/dongchunstay,미제공,,,0.0,57,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220224_20%2F16456314276689MaSG_JPEG%2F3U4A0489.jpg,33.554140584059,126.743606557921
744,장전1038,민박,제주 제주시 애월읍 장전남2길 18 펜션장전1038,장전리 1038-1,0507-1328-5864,https://blog.naver.com/jangjeon1038,미제공,,,0.0,23,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230421_6%2F1682061140201cuWjT_JPEG%2FDSC_8718.jpeg,33.4495343639023,126.38764036324
745,달빛명월,민박,제주 제주시 한림읍 명월성로 132 달빛명월,명월리 2131-5,0507-1370-9366,https://www.instagram.com/moonlight.myungwol/,미제공,,,0.0,16,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230711_200%2F1689054903436TnAfA_PNG%2FKakaoTalk_20230711_145202085.png,33.3973627001566,126.263332097156
746,민들레민박,민박,제주 제주시 조천읍 함덕12길 31-1,함덕리 1394-4,0507-1440-1097,https://www.instagram.com/jeju_mindelle,미제공,,,0.0,16,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230712_155%2F1689145826480rsBeq_JPEG%2FDSC02486-%25C6%25ED%25C1%25FD.jpg,33.5393810438469,126.664964242731
747,모월모일,민박,제주 제주시 한경면 금등4길 54,금등리 568-1,010-4829-1453,https://www.instagram.com/mowolmoil,미제공,,,0.0,2,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230807_144%2F1691368453403mcXkv_JPEG%2F05B0985E-BA76-4121-9EEE-00E3AC537FC3.jpeg,33.3582209925801,126.195399497106
748,다다른,민박,제주 제주시 구좌읍 평대10길 49,평대리 1006-2,0507-1355-2151,https://blog.naver.com/dada_rrn,미제공,,,0.0,48,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220705_29%2F1656999987934umnpA_JPEG%2F%25B4%25D9%25B4%25D9%25B8%25A544.jpg,33.522472217114,126.84408780692
749,하귤스테이,민박,제주 서귀포시 대정읍 무릉중앙로21번길 20,무릉리 3185-1,0507-1365-3513,https://www.instagram.com/hagyul_jj/,미제공,,,0.0,28,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221125_117%2F1669347285154nniA7_JPEG%2FIMG_5439.jpg,33.2682753393212,126.200613109814
750,바니네민박집,민박,제주 제주시 한림읍 금능3길 28 2층,금능리 1534,010-9490-1199,https://blog.naver.com/ultraks78,미제공,,,4.93,146,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230622_160%2F1687423283373J4ufR_JPEG%2F9AFF3127-B6F8-4980-BFA1-B5D450FF3ACC.jpeg,33.3891087098383,126.226143682671
751,무이비엔,민박,제주 제주시 구좌읍 한동로4길 3,한동리 948-1,070-7570-3341,https://blog.naver.com/muybien948,미제공,,,4.67,220,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20161228_40%2F1482858233295oT6GB_JPEG%2FIMG_9344.jpg,33.5350862948233,126.82333075348
752,덕천나이트,민박,없음,제주 제주시 구좌읍 덕천리 322-4,0507-1482-0722,https://www.instagram.com/p/CfjiUw8PfMp/?igshid=YmMyMTA2M2Y=,미제공,,,0.0,13,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_181%2F1659021167169J8rN2_JPEG%2FDSC07418.jpg,33.5073599830215,126.772453413282
753,씨타운다이어리,민박,제주 제주시 조천읍 함덕28길 15 별채,함덕리 4163-6,0507-1337-4002,http://www.seatowndiary.com,미제공,,,4.96,96,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221031_268%2F1667211485584L9S9t_JPEG%2FKakaoTalk_20221031_110508591_03.jpg,33.537882265471,126.676469804438
754,스테이 달숲,민박,제주 제주시 구좌읍 행원로1길 32-4 스테이 달숲,행원리 1537-22,0507-1338-1460,https://www.instagram.com/stay_dalsoop/,미제공,,,0.0,117,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220804_207%2F1659598107124hxYnn_JPEG%2F20220129_144701.jpg,33.5547345596925,126.800234201116
755,어느날문득제주,민박,제주 제주시 구좌읍 계룡길 25-10,한동리 11-34,0507-1341-4110,https://blog.naver.com/a-moon,미제공,,,4.91,214,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190701_160%2F1561979571404gXRVo_JPEG%2FhFysjBB9r8vkKHk30AJ8LAho.jpg,33.5385163627163,126.834513082951
756,위하여,민박,제주 제주시 한림읍 협재1길 55-14,협재리 1440,0507-1351-8017,미제공,미제공,,,5.0,83,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210216_223%2F1613487588598B8pgj_JPEG%2F%25C0%25A7%25C7%25CF%25BF%25A9%25C4%25BF%25B9%25F6.jpg,33.3996302165711,126.245613285735
757,재재스테이,민박,제주 제주시 애월읍 예원남1길 55,수산리 160,010-9064-2885,https://blog.naver.com/jaejae_stay,입실 16:00 퇴실 11:00,,,0.0,13,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230717_116%2F1689568679726sH8ok_JPEG%2FIMG_20230713_184440_719.jpg,33.4589260255081,126.39690438985
758,박별김모리,민박,제주 제주시 애월읍 봉성로3길 11-1 박별김모리,봉성리 3855,0507-1333-4694,https://blog.naver.com/moristar-jeju,미제공,,,4.94,354,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230603_132%2F1685750426358rltvH_JPEG%2FIMG_3898.jpeg,33.4188396392925,126.311521520079
759,귤낭하우스펜션,펜션,제주 서귀포시 이어도로 1028-12 C동 귤낭하우스,법환동 94-3,0507-1312-2756,http://www.orangetree.kr/,입실 15:00 퇴실 11:00,,,4.64,489,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201118_60%2F1605667814504gSBKM_JPEG%2FJiZUroIfz19R67ouCz5w-xGE.jpg,33.2432054475383,126.52197226802
760,하하하도,민박,제주 제주시 구좌읍 문주란로3길 5-4,하도리 1538,010-9798-1822,https://blog.naver.com/haha-hado,미제공,,,4.93,163,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230516_162%2F16841671294427X8Fr_JPEG%2FKakaoTalk_20230516_011055550_02.jpg,33.5196023633914,126.88501104571
761,밤편지,민박,제주 서귀포시 남원읍 신흥앞동산로 82 1층,신흥리 287-1,0507-1330-3948,http://naver.me/GWrRi9hb,미제공,,,4.97,114,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230801_77%2F1690878117608E9gXG_JPEG%2FKakaoTalk_20230729_121701539.jpg,33.3087564200162,126.768036172101
762,저지차경,민박,제주 제주시 한경면 수동4길 1-5,저지리 1336,010-9899-6488,https://www.instagram.com/jeju.cg,미제공,,,4.79,93,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210226_245%2F1614290942063LhV1X_JPEG%2FAHN_8654_copy_1.jpg,33.337762201351,126.240107922438
763,제주 아이섬 독채키즈풀빌라,민박,제주 서귀포시 월평로 16 1층,월평동 464-1,010-2050-1383,http://wolpyeong-i.co.kr,입실 15:00 퇴실 11:00,,,0.0,52,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20221004_62%2F1664857085647c9khG_JPEG%2F1%25C8%25A3%25BC%25F6%25BF%25B5%25C0%25E5.jpg,33.4699813610968,126.580900772296
764,구김스테이,민박,제주 제주시 구좌읍 김녕로19길 51 구김스테이,김녕리 1577-1,0507-1369-7087,미제공,미제공,,,0.0,62,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210225_297%2F1614181188172cc7oo_PNG%2FsfJVOd8g41ZFc16zo0oUwIWv.png,33.5566486479302,126.750049880348
765,너와제주,민박,제주 제주시 구좌읍 문주란로 42-3,하도리 1558-1,010-4547-5542,https://jejuwithyou.modoo.at,입실 16:00 퇴실 11:00,,,4.88,106,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220216_234%2F1644983775384146Ys_JPEG%2F1.jpg,33.5189830936742,126.887310946322
766,스테이 오조 & 히끄네 민박,민박,제주 서귀포시 성산읍 오조로 75-6,오조리 149,0507-1402-8616,https://blog.naver.com/ojori149,입실 17:00 퇴실 10:00,,,4.89,248,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160510_290%2F14628820182747mPtw_JPEG%2F176460613677115_1.jpeg,33.4606092376284,126.914936135557
767,자리애,민박,제주 제주시 구좌읍 동복로2길 9,동복리 1414-3,010-9890-3792,https://blog.naver.com/jarilove,입실 16:00 퇴실 11:00,,,5.0,87,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200921_38%2F1600647474247eSVcq_JPEG%2FMQ4s58HO2Bnc_cmAF0zS-0Is.jpg,33.552272934149,126.712609587746
768,빌레못민박,민박,제주 제주시 구좌읍 하도7길 25-4 2층,하도리 1370,010-6384-1475,https://www.instagram.com/villemot_stay/,미제공,,,0.0,58,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210907_139%2F1631024736762SCG9g_JPEG%2FdJjRVZKvSxyTcsYXJJqAjhC0.jpg,33.5171646425923,126.886902235834
769,그날저지,민박,제주 제주시 한경면 수동4길 1-4,저지리 1338,010-3222-7789,미제공,미제공,,,0.0,11,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230522_45%2F1684762404337tOPia_JPEG%2FKakaoTalk_Photo_2023-05-22-22-19-20_009.jpeg,33.3375258079355,126.240049824288
770,월정 여가 펜션,민박,제주 제주시 구좌읍 해맞이해안로 622 1층,행원리 576-3,0507-1344-3685,미제공,입실 15:00 퇴실 11:00,,,0.0,170,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220920_30%2F1663647686900fLUQC_JPEG%2F%25DA%25B0%25E3%25E1%25F8%25B8_20220726153035.jpg,33.5566491178596,126.810986595005
771,별하비스테이,민박,제주 서귀포시 남원읍 신흥앞동산로35번길 23-4,신흥리 299-10,0507-1384-0273,미제공,미제공,,,0.0,40,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220812_201%2F1660234325101amGsb_JPEG%2FResized_%25BA%25B0%25C7%25CF%25BA%25F1%25BD%25BA%25C5%25D7%25C0%25CC_%25C3%25D6%25C1%25BE%25BA%25BB-1.jpeg,33.3074703687681,126.767282232755
772,류은주택,민박,제주 서귀포시 남원읍 하례로620번길 80,하례리 1196-7,0507-1364-1354,https://blog.naver.com/on_maum,미제공,,,4.94,58,숙소,30,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210123_110%2F1611378651371Iy62S_JPEG%2FLwGT51iSZGdu0r0tET7CF2wS.JPG.jpg,33.2954627420878,126.619081168122
